t 1 2 3 4 5 6 7 8 9 10 11 12 13
0.00078 10 -9.4026 11.1971 1 0 0.458976 0 -24.6505 24.6505 -10 10.5705 10.5709 9.82924 0.0251095 -0.0381039
0.0008 10 -9.4026 11.2238 1 0 0.463527 0 -24.7084 24.7084 -10 10.5971 10.5976 9.82924 0.0251719 -0.038193
0.00082 10 -9.4026 11.2507 1 0 0.468254 0 -24.7669 24.7669 -10 10.624 10.6245 9.82924 0.0252352 -0.0382832
0.00084 10 -9.4026 11.2778 1 0 0.473152 0 -24.826 24.826 -10 10.6512 10.6516 9.82924 0.0252992 -0.0383743
0.00086 10 -9.4026 11.3051 1 0 0.478214 0 -24.8858 24.8858 -10 10.6785 10.6789 9.82924 0.025364 -0.0384665
0.00088 10 -9.4026 11.3327 1 0 0.483434 0 -24.9462 24.9462 -10 10.7061 10.7065 9.82924 0.0254296 -0.0385597
0.0009 10 -9.4026 11.3606 1 0 0.488808 0 -25.0072 25.0072 -10 10.7339 10.7344 9.82924 0.0254961 -0.0386539
0.00092 10 -9.4026 11.3887 1 0 0.494331 0 -25.069 25.069 -10 10.762 10.7625 9.82924 0.0255633 -0.0387493
0.00094 10 -9.4026 11.4171 1 0 0.499999 0 -25.1314 25.1314 -10 10.7904 10.7909 9.82924 0.0256314 -0.0388458
0.00096 10 -9.4026 11.4457 1 0 0.505808 0 -25.1946 25.1946 -10 10.8191 10.8195 9.82924 0.0257004 -0.0389435
0.00098 10 -9.4026 11.4747 1 0 0.511756 0 -25.2585 25.2585 -10 10.8481 10.8485 9.82924 0.0257703 -0.0390423
0.001 10 -9.4026 11.504 1 0 0.517839 0 -25.3232 25.3232 -10 10.8774 10.8778 9.82924 0.025841 -0.0391423
0.00102 10 -9.4026 11.5336 1 0 0.524055 0 -25.3886 25.3886 -10 10.907 10.9074 9.82924 0.0259126 -0.0392436
0.00104 10 -9.4026 11.5635 1 0 0.530401 0 -25.4548 25.4548 -10 10.9369 10.9373 9.82924 0.0259852 -0.0393461
0.00106 10 -9.4026 11.5938 1 0 0.536875 0 -25.5218 25.5218 -10 10.9672 10.9676 9.82924 0.0260587 -0.0394498
0.00108 10 -9.4026 11.6244 1 0 0.543477 0 -25.5897 25.5897 -10 10.9978 10.9982 9.82924 0.0261332 -0.0395549
0.0011 10 -9.4026 11.6554 1 0 0.550203 0 -25.6584 25.6584 -10 11.0288 11.0292 9.82924 0.0262086 -0.0396613
0.00112 10 -9.4026 11.6868 1 0 0.557054 0 -25.7279 25.7279 -10 11.0601 11.0606 9.82924 0.0262849 -0.039769
0.00114 10 -9.4026 11.7185 1 0 0.564027 0 -25.7983 25.7983 -10 11.0918 11.0923 9.82924 0.0263623 -0.0398781
0.00116 10 -9.4026 11.7506 1 0 0.571122 0 -25.8696 25.8696 -10 11.1239 11.1244 9.82924 0.0264407 -0.0399886
0.00118 10 -9.4026 11.7831 1 0 0.578339 0 -25.9418 25.9418 -10 11.1564 11.1569 9.82924 0.0265201 -0.0401005
0.0012 10 -9.4026 11.8159 1 0 0.585677 0 -26.0149 26.0149 -10 11.1893 11.1897 9.82924 0.0266005 -0.0402138
