t 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 jLA jLB jLC
0.00028 5 -29.103 -4.51324 -4.33438 0 1 0 -2.52519 0 1.0346 -1.0346 30.7694 1 -8.37608 -29.8262 -0.0993703 -5.18027 4.98559 -29.103 -29.8262 -29.8262 -5 30.7149 -0.486328 -0.661356 30.6996 4.82924 4.98225 4.31411 4.43888 4.29404 0.0170515 -0.034103 5.04998e-08 0.00249059 -0.0035598 0.00206921
0.0003 5 -4.23685 -4.24104 -2.96922 0 1 0 -2.43892 0 1.34635 -1.34635 -4.0139 1 3.92846 -57.6922 4.77108 5.01246 -3.72573 -4.23685 -57.6922 -57.6922 -5 -4.98389 2.31922 3.40822 -4.98 -4.22343 3.29036 3.57774 4.03381 5.60597 0.00461843 0.0299793 1.00144e-11 0.00209257 -0.00378527 0.0026927
0.00032 5 -22.0304 -4.50796 -4.33438 0 1 0 -2.31693 0 1.64502 -1.64502 24.1494 1 -8.16286 -22.7435 0.23411 -5.17487 5.68775 -22.0304 -22.7435 -22.7435 -5 24.0919 -0.491606 -0.430878 24.0754 24.0847 4.55669 5.09035 4.36433 5.02715 0.0135152 -0.0270304 1.00064e-11 0.00167191 -0.00396195 0.00329003
0.00034 5 -4.24148 -4.28366 -0.11547 0 1 0 -2.162 0 1.92629 -1.92629 2.76588 1 -7.60092 -18.0974 -0.229843 -5.04175 4.58205 -4.24148 -18.0974 -18.0974 -5 0.690167 -8.35758 -0.4764 2.69393 10.2331 4.24286 4.99999 4.6329 0.977465 0.00462074 0.00888259 -0.269521 0.0012357 -0.00408829 0.00385259
0.00036 5 -1.17111 0.0107255 -2.46088 0 1 0 -1.97734 0 2.18624 -2.18624 6.13533 1 4.98154 -2.16533 -0.768252 6.80274 -3.50815 -1.17111 -2.16533 -2.16533 -5 -1.15572 -0.748012 -2.0288 3.82101 4.59956 4.23775 5.00842 2.8167 1.65994 0.00308555 -0.431994 -0.242374 0.000791095 -0.00416358 0.00437249
0.00038 5 -4.35045 1.07514 -4.33438 0 1 0 -1.76656 0 2.42136 -2.42136 1.27012 1 3.75203 -4.9708 -0.330492 3.4 -4.01613 -4.35045 -4.9708 -4.9708 -5 0.60905 0.787306 -1.05059 4.34891 4.99988 3.05655 5.90995 4.28216 4.99995 0.00467523 0.00313587 1.00271e-09 0.000345198 -0.00418792 0.00484272
0.0004 5 -6.4156 -4.33438 -4.4654 0 1 0 -1.53357 0 2.62861 -2.62861 4.14219 1 -0.00297384 -7.26975 -2.19465 0.796939 -5.18625 -6.4156 -7.26975 -7.26975 -5 -0.300178 -0.636545 -0.534255 4.13316 5.44668 4.3673 4.25883 4.49515 4.92186 0.0057078 -0.870379 -0.922419 -9.5038e-05 -0.00416218 0.00525722
0.00042 5 -4.42657 -4.33438 -4.32651 0 1 0 -1.28254 0 2.80546 -2.80546 4.81317 1 -0.0022898 -5.08842 -1.44439 0.302024 -3.68744 -4.42657 -5.08842 -5.08842 -5 4.23999 -0.636212 8.083e+12 4.44539 4.99956 4.36695 4.27963 4.15202e+12 4.15202e+12 0.00471329 -0.00723542 1.01e-09 -0.00052292 -0.004088 0.00561092
0.00044 5 -4.3653 -4.24148 -4.33438 0 1 0 -1.01781 0 2.94992 -2.94992 3.32576 1 2.30191 -5.00417 1.30032 5.02431 -2.17292 -4.3653 -5.00417 -5.00417 -5 2.69144 0.39342 -0.696648 4.38367 4.99956 3.11432 8.6914 4.26054 5.77168 0.00468265 -0.00053999 1.01002e-09 -0.000932112 -0.00396773 0.00589984
0.00046 5 -4.33735 -4.33438 -4.33438 0 1 0 -0.743826 0 3.06055 -3.06055 2.63569 1 1.54728 -5.02148 5.05764 4.9464 4.9951 -4.33735 -5.02148 -5.02148 -5 1.97348 0.891194 4.37339 4.35597 4.99956 7.36571e+12 4.26794 4.30125 4.24251 0.00466867 0.00725182 1.01e-09 -0.00131673 -0.00380438 0.00612111
